-95.80670928955078,35.534488677978516,281910
-120.82968139648438,38.8691291809082,289947
1.495995044708252,6.429280757904053,217353
35.36212921142578,-4.25518274307251,193138
114.1024398803711,36.07117462158203,284235
8.981470108032227,46.92464065551758,308272
-72.00367736816406,-36.33103942871094,120869
22.46018409729004,39.78342819213867,292106
21.052881240844727,39.12322998046875,290302
84.37781524658203,26.131628036499023,261660
47.917945861816406,4.722332954406738,212969
11.817694664001465,46.35841369628906,306479
75.22115325927734,27.255788803100586,264338
31.043331146240234,-28.005550384521484,139127
130.9851531982422,32.190956115722656,275277
-65.93710327148438,-18.135948181152344,161385
3.616929054260254,43.7025146484375,301059
127.28305053710938,62.30889892578125,342768
-94.468017578125,44.29829406738281,301713
31.664077758789062,-9.641295433044434,180529
15.138257026672363,44.72368621826172,302887
-116.33712005615234,43.68323516845703,300759
20.700536727905273,48.925575256347656,312801
-2.9310214519500732,55.542137145996094,327142
139.8430938720703,59.38385009765625,336499
-60.089820861816406,-2.401566743850708,196499
141.6013641357422,39.5955810546875,291504
47.84241485595703,-20.695466995239258,156269
-41.2444953918457,-13.552726745605469,172246
-69.802490234375,-11.035565376281738,177575
108.02125549316406,11.69985294342041,229320
30.686071395874023,51.79170608520508,319126
27.498184204101562,-29.78790283203125,135518
-81.42044067382812,28.513216018676758,266646
140.92596435546875,38.840980529785156,290602
-122.86056518554688,41.83750915527344,296242
120.3447494506836,22.87969398498535,254550
-121.51782989501953,46.30644226074219,306146
12.944870948791504,50.562076568603516,316382
170.76910400390625,-45.489662170410156,100776
-50.199710845947266,-28.197505950927734,138924
34.13207244873047,39.224876403808594,291235
-1.2321594953536987,39.89326858520508,292046
31.260732650756836,-2.686288833618164,196728
-93.84590148925781,48.27201461791992,310715
-88.62315368652344,13.791762351989746,233328
30.428634643554688,50.48247528076172,316426
-2.5189223289489746,42.31087112426758,297443
-44.301395416259766,-15.421660423278809,167739
17.72408103942871,46.23786163330078,306494
-6.941407680511475,37.25835418701172,286632
-1.4282528162002563,37.84020233154297,287546
26.898862838745117,58.14141845703125,333517
45.403751373291016,3.1431915760040283,209363
8.034879684448242,46.820396423339844,308270
95.2986068725586,27.325008392333984,264388
123.5032958984375,13.024481773376465,232058
7.272550106048584,45.849395751953125,305568
11.087971687316895,46.691471099853516,307377
16.046432495117188,47.16051483154297,308290
-42.58845901489258,-21.858760833740234,153343
8.66822624206543,62.99288558959961,344271
51.45389938354492,35.75137710571289,283178
-2.100060224533081,52.8695068359375,321744
39.722084045410156,-10.10680866241455,179649
49.54082489013672,27.16028594970703,263373
121.9828109741211,30.06496810913086,270754
-90.23241424560547,38.716026306152344,289124
11.241373062133789,46.484737396240234,307378
20.17594337463379,46.29433822631836,306500
-86.77745056152344,33.8843994140625,278333
10.649950981140137,11.025324821472168,227276
49.64970397949219,32.37723922729492,275074
-81.15580749511719,35.698585510253906,282847
8.738934516906738,50.4346809387207,316371
-100.188232421875,17.455181121826172,241399
-68.97615051269531,-15.871899604797363,166777
147.56028747558594,-42.6066780090332,107018
-6.716850280761719,41.22963333129883,295633
103.87197875976562,1.3116360902786255,205909
91.80810546875,28.06550407409668,266179
4.9113969802856445,45.772216796875,305562
12.382318496704102,51.01046371459961,317280
29.538816452026367,-2.731872320175171,196723
125.98174285888672,7.954372406005859,220364
101.38047790527344,21.80229949951172,251803
-88.2671127319336,42.69155502319336,298129
21.680875778198242,47.73690414428711,310104
106.97461700439453,-6.291006088256836,188817
10.30682373046875,57.208457946777344,331675
49.34037399291992,35.68490219116211,283173
-3.3740267753601074,48.33430862426758,310941
5.993588924407959,47.236690521240234,309164
17.031919479370117,51.278358459472656,318192
-83.93669891357422,35.943641662597656,282840
-118.45533752441406,44.953948974609375,303453
-115.49703979492188,40.32898712158203,292661
5.958669662475586,43.145774841308594,299264
-72.24807739257812,-37.839141845703125,117269
-78.21073150634766,39.953514099121094,291854
20.876663208007812,51.86111831665039,319102
0.14800840616226196,43.299774169921875,300150
14.29328727722168,48.31949234008789,310985
15.975510597229004,48.05059814453125,310989
-64.08798217773438,-18.77340316772461,160489
-44.851768493652344,-20.884618759155273,155137
2.1616930961608887,41.446922302246094,295655
86.9449234008789,51.70952224731445,319267
20.27349853515625,48.14011001586914,311000
38.95111083984375,-6.700828552246094,187747
25.54305648803711,56.3497200012207,329013
-122.61656951904297,43.834346771240234,300743
-2.472165584564209,51.429115295410156,318143
36.68159103393555,49.44451904296875,313741
8.612600326538086,47.156009674072266,308271
14.231937408447266,37.75584411621094,287585
-71.53192138671875,41.72136688232422,296371
3.141963005065918,41.85914611816406,296557
91.71549987792969,26.245615005493164,261679
17.24324607849121,52.37953567504883,319993
126.85051727294922,37.47393035888672,286967
100.10822296142578,2.0337212085723877,207700
-0.1183777004480362,51.545326232910156,318149
-47.690208435058594,-21.505348205566406,154230
85.5761947631836,27.630752563476562,265263
82.00465393066406,28.75728988647461,267055
28.86724281311035,-24.75029945373535,147222
11.464879989624023,46.053733825683594,306478
-98.04141235351562,30.08336067199707,270204
38.79977798461914,37.3129997253418,286746
-84.18482208251953,37.860931396484375,287339
98.10204315185547,16.336566925048828,239195
13.589456558227539,58.48081970214844,334383
-9.203511238098145,51.53795623779297,318126
20.59331703186035,-26.456375122070312,142701
130.56134033203125,31.1781063079834,272576
-72.63040924072266,-37.76848220825195,117268
-97.24608612060547,32.496368408203125,275606
26.95705795288086,36.965721130371094,285817
-3.3164515495300293,55.91673278808594,328041
-72.19387817382812,44.947486877441406,303569
31.003902435302734,-1.784454107284546,198527
30.412805557250977,1.5349732637405396,205726
-6.661550045013428,32.099327087402344,274933
-71.03102111816406,41.61463165283203,296372
-81.67799377441406,32.72327423095703,275645
12.968345642089844,50.457767486572266,316382
9.964090347290039,47.24452590942383,309174
75.22669219970703,12.633590698242188,231038
30.824548721313477,3.208228349685669,210227
-6.533480167388916,33.3154296875,277633
36.08042907714844,35.660682678222656,283140
-121.1675033569336,37.79778289794922,287247
106.40706634521484,15.889875411987305,238316
-122.62059783935547,45.392539978027344,304343
-70.66333770751953,-14.838046073913574,168573
102.90697479248047,-4.485861301422119,192407
128.0003662109375,26.484081268310547,262670
16.06000328063965,57.57194519042969,331690
20.68178367614746,1.3534960746765137,205701
106.73927307128906,10.77184009552002,226616
21.43990135192871,50.035377502441406,315503
-77.01518249511719,40.230464935302734,292757
14.804255485534668,41.031856536865234,294787
109.94328308105469,-7.670506000518799,185224
-45.284202575683594,-4.584681034088135,192036
80.47792053222656,8.8381929397583,222951
34.74282455444336,-8.970879554748535,182336
-76.754638671875,37.2565803527832,286458
-85.75711059570312,14.433226585388184,235135
139.75119018554688,37.058258056640625,286099
101.74208068847656,17.43486213684082,241904
32.95253372192383,-19.830589294433594,158032
-77.99703216552734,-9.319356918334961,181155
-77.8297348022461,39.14251708984375,290055
-70.22512817382812,47.69624328613281,309874
-47.13228225708008,-23.729934692382812,148832
139.51219177246094,35.614749908447266,283398
26.013540267944336,47.175071716308594,308315
13.85590648651123,47.94437026977539,310084
-100.81903076171875,46.831809997558594,307997
126.24862670898438,33.22248840332031,277965
-89.73065185546875,39.784263610839844,291825
47.477901458740234,-20.967618942260742,155368
-42.13459777832031,-13.935956954956055,171344
-81.00064086914062,43.36508560180664,299947
47.36070251464844,8.483745574951172,221968
-49.335819244384766,-16.79973602294922,165026
-2.5154449939727783,41.7690544128418,296543
-81.48667907714844,36.751121520996094,284646
14.512717247009277,59.32339859008789,336186
112.92073059082031,2.70538330078125,208632
139.064453125,-29.820003509521484,135797
7.6911468505859375,51.53496551513672,318169
